codigo;filial;empresa;descricao;fornecedor;tributacao;status;curva;b_o_;comprador;rota;forecast;vendido;media;classe;estoque;po_compas;transferencias;estoque_total;CMV;politica;periodo;
207125;1006;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1006;22;0;26;MED;0;19;0;19;1,15;30;S1,S2,S3;
207125;1003;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1002->1003;7;0;8;MED;9;0;0;9;9585,26;30;S1,S2,S3;
207125;1002;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
207125;1006;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1001;0;10;0;MED;1;0;0;1;9273,15;30;S1,S2,S3;
207182;1010;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
207182;1009;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
207182;1003;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
207182;1002;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
209403;1024;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1024;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209403;1023;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1023;9;0;8;MED;7;0;0;15;23467,72;30;S1,S2,S3;
209403;1021;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1021;42;9;38;MED;17;25;0;42;25205,80;30;S1,S2,S3;
209403;1010;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1010;27;14;24;MED;2;25;1;28;23561,15;30;S1,S2,S3;
209403;1009;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1009;17;0;16;MED;5;7;0;19;24296,95;30;S1,S2,S3;
209403;1006;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1006;58;2;53;MED;0;60;0;60;1,15;30;S1,S2,S3;
209403;1003;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1003;0;0;0;MED;0;0;0;1;1,15;30;S1,S2,S3;
209403;1002;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209403;1006;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1001;0;34;0;MED;3;0;0;3;28473,82;30;S1,S2,S3;
209633;1009;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 1ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
209634;1009;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 0,5ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
209634;1006;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 0,5ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,15;30;S1;
209850;1024;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1024;0;2;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209850;1023;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1023;0;2;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209850;1021;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1021;11;6;9;MED;13;0;0;13;32942,77;30;S1,S2,S3;
209850;1010;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209850;1009;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009;59;37;50;MED;0;58;0;58;1,15;30;S1,S2,S3;
209850;1006;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1006;100;20;84;MED;20;83;0;103;31590,95;30;S1,S2,S3;
209850;1003;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209850;1002;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
209850;1006;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1001;0;41;0;MED;5;0;0;5;33713,95;30;S1,S2,S3;
998278;1024;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
998278;1023;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;20;6;25;MED;4;21;15;48;2843,65;75;S4;
998278;1021;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;35;26;45;MED;15;43;0;58;2790,08;75;S4;
998278;1010;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;14;14;18;MED;3;14;0;17;2715,82;75;S4;
998278;1009;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;3;0;4;MED;0;0;10;10;1,15;75;S4;
998278;1006;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;60;0;77;MED;0;0;0;2;1,15;75;S4;
998278;1003;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998278;1002;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;47;27;60;MED;5;63;0;68;2806,35;75;S4;
998278;1006;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;40;0;MED;22;0;0;22;2849,70;75;S4;
998306;1024;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1010->1024;0;3;0;MED;1;0;0;1;4802,15;75;S4;
998306;1023;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002->1023;108;36;114;MED;10;4;100;114;5109,15;75;S4;
998306;1021;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1021;200;65;211;MED;110;65;0;175;5135,30;75;S4;
998306;1015;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1015;0;20;0;MED;0;0;0;0;1,15;75;S4;
998306;1010;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1010;107;113;113;MED;24;66;0;90;5115,03;75;S4;
998306;1009;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009;16;33;17;MED;19;0;0;19;5185,04;75;S4;
998306;1006;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1006;196;22;207;MED;168;37;0;232;5055,92;75;S4;
998306;1003;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1003;0;2;0;MED;0;0;0;0;1,15;75;S4;
998306;1002;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002;0;67;0;MED;69;0;0;69;5095,48;75;S4;
998306;1006;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1001;0;163;0;MED;82;0;0;82;3977,60;75;S4;
998307;1024;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1010->1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
998307;1023;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002->1023;26;2;25;MED;36;0;0;36;6417,21;75;S4;
998307;1021;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;10;8;10;MED;1;3;0;4;6479,15;75;S4;
998307;1015;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1015;0;10;0;MED;0;0;0;0;1,15;75;S4;
998307;1010;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;49;59;47;MED;35;17;0;52;6835,84;75;S4;
998307;1009;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;1;0;0;1;7864,15;75;S4;
998307;1006;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;91;23;88;MED;52;12;0;80;6557,40;75;S4;
998307;1003;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998307;1002;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002;22;23;21;MED;5;12;0;18;6387,55;75;S4;
998307;1006;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;71;0;MED;9;0;0;9;6513,37;75;S4;
998308;1024;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1010->1024;0;8;0;MED;1;0;0;1;13306,15;75;S4;
998308;1023;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002->1023;149;29;154;MED;5;23;130;158;14035,75;75;S4;
998308;1021;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;263;128;271;MED;252;3;0;255;13938,31;75;S4;
998308;1010;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;120;115;124;MED;8;105;0;113;13843,15;75;S4;
998308;1009;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;4;12;4;MED;2;0;0;2;13795,15;75;S4;
998308;1006;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;197;36;203;MED;419;18;0;475;13074,89;75;S4;
998308;1003;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998308;1002;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002;0;10;0;MED;3;0;2;5;13709,15;75;S4;
998308;1006;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;129;0;MED;1;0;0;1;12853,15;75;S4;
998309;1024;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1023;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1021;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1010;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1009;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1006;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;2;0;2;MED;1;1;0;4;7695,15;75;S4;
998309;1003;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998309;1002;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;0;1;0;MED;0;0;0;0;1,15;75;S4;
998309;1006;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1024;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;1;0;0;1;16022,15;75;S4;
998310;1023;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1021;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1010;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1009;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1006;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;2;0;1;MED;1;0;1;2;15936,15;75;S4;
998310;1003;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998310;1002;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;2;1;1;MED;1;0;0;1;16300,15;75;S4;
998310;1006;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;0;0;MED;1;0;0;1;16163,15;75;S4;
998313;1024;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1024;0;2;0;MED;0;0;0;0;1,15;75;S4;
998313;1023;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1023;0;26;0;MED;0;0;2;2;1,15;75;S4;
998313;1021;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1021;346;155;418;MED;465;0;0;465;4536,70;75;S4;
998313;1015;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1015;0;0;0;MED;0;0;1;1;1,15;75;S4;
998313;1010;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1010;0;2;0;MED;0;0;0;0;1,15;75;S4;
998313;1009;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009;168;162;203;MED;170;0;0;170;4653,30;75;S4;
998313;1006;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1006;141;0;170;MED;0;0;195;195;1,15;75;S4;
998313;1003;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;200;200;1,15;75;S4;
998313;1002;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1002;0;115;0;MED;0;0;25;25;1,15;75;S4;
998313;1006;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1001;0;121;0;MED;3;0;0;3;4369,15;75;S4;
998323;1024;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1024;32;9;9;MED;30;0;0;30;67,65;75;S4;
998323;1023;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009->1023;13;14;4;MED;0;0;0;0;1,15;75;S4;
998323;1010;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
998323;1009;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009;6;3;2;MED;5;0;0;5;66,15;75;S4;
998323;1006;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1006;42;1;12;MED;0;44;0;44;1,15;75;S4;
998323;1003;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;75;S4;
998323;1002;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
998323;1006;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1001;0;12;0;MED;1;0;0;1;67,15;75;S4;
998324;1024;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1024;8;13;14;MED;1;8;0;9;3672,15;75;S4;
998324;1023;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;2;0;0;2;3727,15;75;S4;
998324;1021;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1021;23;24;38;MED;78;0;0;78;3842,55;75;S4;
998324;1010;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1010;0;0;0;MED;2;0;0;2;4051,65;75;S4;
998324;1009;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009;29;20;49;MED;32;22;0;54;3701,06;75;S4;
998324;1003;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;1;0;0;1;4431,15;75;S4;
998324;1002;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
998324;1006;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
998640;1024;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
998640;1023;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
998640;1021;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1021;45;33;36;MED;38;3;0;41;3182,20;30;S1,S2,S3;
998640;1010;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
998640;1009;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1009;33;0;26;MED;1;16;6;23;2969,15;30;S1,S2,S3;
998640;1006;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1006;0;9;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
998640;1002;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1002;0;0;0;MED;1;0;0;1;2901,15;30;S1,S2,S3;
998640;1006;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1001;0;9;0;MED;3;0;0;3;3163,48;30;S1,S2,S3;
998803;1024;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;7;0;0;7;9,72;30;S1,S2,S3;
998803;1023;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;2;0;0;2;9,65;30;S1,S2,S3;
998803;1010;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1010;0;0;8;MED;0;0;0;0;1,15;30;S1,S2,S3;
