codigo;filial;empresa;descricao;fornecedor;tributacao;status;curva;b_o_;comprador;rota;forecast;vendido;media;classe;estoque;po_compas;transferencias;estoque_total;CMV;politica;periodo
207182;1003;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,00;30;S1
207182;1002;Mafra;ZINFORO 600MG CX 10FA ASTRAZENECA;ASTRAZENECA;Importado;Inativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,00;30;S1
209403;1024;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1024;0;1;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209403;1023;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1023;9;0;8;MED;7;0;0;15;23467,57;30;S1,S2,S3
209403;1021;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1021;42;9;38;MED;17;25;0;42;25205,65;30;S1,S2,S3
209403;1010;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1010;27;14;24;MED;2;25;1;28;23561,00;30;S1,S2,S3
209403;1009;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1009;17;0;16;MED;5;7;0;19;24296,80;30;S1,S2,S3
209403;1006;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1006;58;2;53;MED;0;60;0;60;1,00;30;S1,S2,S3
209403;1003;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002->1003;0;0;0;MED;0;0;0;1;1,00;30;S1,S2,S3
209403;1002;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209403;1006;Mafra;TECENTRIQ 1200MG FA 20ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (novo) - forn GO;Ativo;A;Não;BYANCA;1001;0;34;0;MED;3;0;0;3;28473,67;30;S1,S2,S3
209633;1009;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 1ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,00;30;S1
209634;1009;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 0,5ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,00;30;S1
209634;1006;Mafra;SYNAGIS 100MG/ML SOL INJ F/A 0,5ML (G);ASTRAZENECA;Nacional 12%;Inativo;C;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,00;30;S1
209850;1024;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1024;0;2;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209850;1023;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1023;0;2;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209850;1021;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1021;11;6;9;MED;13;0;0;13;32942,62;30;S1,S2,S3
209850;1010;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209850;1009;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009;59;37;50;MED;0;58;0;58;1,00;30;S1,S2,S3
209850;1006;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1006;100;20;84;MED;20;83;0;103;31590,80;30;S1,S2,S3
209850;1003;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209850;1002;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
209850;1006;Mafra;OCREVUS (OCRELIZUMABE) 300 MG /10 ML F/A (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1001;0;41;0;MED;5;0;0;5;33713,80;30;S1,S2,S3
998278;1024;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,00;75;S4
998278;1023;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;20;6;25;MED;4;21;15;48;2843,50;75;S4
998278;1021;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;35;26;45;MED;15;43;0;58;2789,93;75;S4
998278;1010;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;14;14;18;MED;3;14;0;17;2715,67;75;S4
998278;1009;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;3;0;4;MED;0;0;10;10;1,00;75;S4
998278;1006;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;60;0;77;MED;0;0;0;2;1,00;75;S4
998278;1003;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998278;1002;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;47;27;60;MED;5;63;0;68;2806,20;75;S4
998278;1006;Mafra;VERZENIOS 50MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;40;0;MED;22;0;0;22;2849,55;75;S4
998306;1024;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1010->1024;0;3;0;MED;1;0;0;1;4802,00;75;S4
998306;1023;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002->1023;108;36;114;MED;10;4;100;114;5109,00;75;S4
998306;1021;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1021;200;65;211;MED;110;65;0;175;5135,15;75;S4
998306;1015;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1015;0;20;0;MED;0;0;0;0;1,00;75;S4
998306;1010;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1010;107;113;113;MED;24;66;0;90;5114,88;75;S4
998306;1009;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009;16;33;17;MED;19;0;0;19;5184,89;75;S4
998306;1006;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1006;196;22;207;MED;168;37;0;232;5055,77;75;S4
998306;1003;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1003;0;2;0;MED;0;0;0;0;1,00;75;S4
998306;1002;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002;0;67;0;MED;69;0;0;69;5095,33;75;S4
998306;1006;Mafra;VERZENIOS 100MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009->1001;0;163;0;MED;82;0;0;82;3977,45;75;S4
998307;1024;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1010->1024;0;0;0;MED;0;0;0;0;1,00;75;S4
998307;1023;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002->1023;26;2;25;MED;36;0;0;36;6417,06;75;S4
998307;1021;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;10;8;10;MED;1;3;0;4;6479,00;75;S4
998307;1015;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1015;0;10;0;MED;0;0;0;0;1,00;75;S4
998307;1010;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;49;59;47;MED;35;17;0;52;6835,69;75;S4
998307;1009;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;1;0;0;1;7864,00;75;S4
998307;1006;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;91;23;88;MED;52;12;0;80;6557,25;75;S4
998307;1003;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998307;1002;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002;22;23;21;MED;5;12;0;18;6387,40;75;S4
998307;1006;Mafra;VERZENIOS 150MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;71;0;MED;9;0;0;9;6513,22;75;S4
998308;1024;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1010->1024;0;8;0;MED;1;0;0;1;13306,00;75;S4
998308;1023;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002->1023;149;29;154;MED;5;23;130;158;14035,60;75;S4
998308;1021;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;263;128;271;MED;252;3;0;255;13938,16;75;S4
998308;1010;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;120;115;124;MED;8;105;0;113;13843,00;75;S4
998308;1009;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;4;12;4;MED;2;0;0;2;13795,00;75;S4
998308;1006;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;197;36;203;MED;419;18;0;475;13074,74;75;S4
998308;1003;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998308;1002;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002;0;10;0;MED;3;0;2;5;13709,00;75;S4
998308;1006;Mafra;VERZENIOS 150MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;129;0;MED;1;0;0;1;12853,00;75;S4
998309;1024;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1023;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1021;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1010;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1009;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1006;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;2;0;2;MED;1;1;0;4;7695,00;75;S4
998309;1003;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998309;1002;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;0;1;0;MED;0;0;0;0;1,00;75;S4
998309;1006;Mafra;VERZENIOS 200MG CX 30CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1024;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;1;0;0;1;16022,00;75;S4
998310;1023;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002->1023;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1021;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1010;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1009;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1006;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;2;0;1;MED;1;0;1;2;15936,00;75;S4
998310;1003;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998310;1002;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;2;1;1;MED;1;0;0;1;16300,00;75;S4
998310;1006;Mafra;VERZENIOS 200MG CX 60CPR ELI LILLY;ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;0;0;MED;1;0;0;1;16163,00;75;S4
998313;1024;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1024;0;2;0;MED;0;0;0;0;1,00;75;S4
998313;1023;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1023;0;26;0;MED;0;0;2;2;1,00;75;S4
998313;1021;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1021;346;155;418;MED;465;0;0;465;4536,55;75;S4
998313;1015;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1015;0;0;0;MED;0;0;1;1;1,00;75;S4
998313;1010;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1010;0;2;0;MED;0;0;0;0;1,00;75;S4
998313;1009;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009;168;162;203;MED;170;0;0;170;4653,15;75;S4
998313;1006;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1006;141;0;170;MED;0;0;195;195;1,00;75;S4
998313;1003;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;200;200;1,00;75;S4
998313;1002;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1002;0;115;0;MED;0;0;25;25;1,00;75;S4
998313;1006;Mafra;TALTZ 80MG/ML SERP 1ML ELI LILLY (G);ELI LILLY;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1001;0;121;0;MED;3;0;0;3;4369,00;75;S4
998323;1024;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1024;32;9;9;MED;30;0;0;30;67,50;75;S4
998323;1023;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009->1023;13;14;4;MED;0;0;0;0;1,00;75;S4
998323;1010;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,00;75;S4
998323;1009;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009;6;3;2;MED;5;0;0;5;66,00;75;S4
998323;1006;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1006;42;1;12;MED;0;44;0;44;1,00;75;S4
998323;1003;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,00;75;S4
998323;1002;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,00;75;S4
998323;1006;Mafra;CYMBALTA (C1) 30MG CX 30CAPD LIB RET ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1001;0;12;0;MED;1;0;0;1;67,00;75;S4
998324;1024;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1024;8;13;14;MED;1;8;0;9;3672,00;75;S4
998324;1023;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;2;0;0;2;3727,00;75;S4
998324;1021;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1021;23;24;38;MED;78;0;0;78;3842,40;75;S4
998324;1010;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1010;0;0;0;MED;2;0;0;2;4051,50;75;S4
998324;1009;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1009;29;20;49;MED;32;22;0;54;3700,91;75;S4
998324;1003;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;1;0;0;1;4431,00;75;S4
998324;1002;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,00;75;S4
998324;1006;Mafra;OLUMIANT 4MG CX C/30 CPR;ELI LILLY;Nacional 7%;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,00;75;S4
998640;1024;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1024;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
998640;1023;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
998640;1021;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1021;45;33;36;MED;38;3;0;41;3182,05;30;S1,S2,S3
998640;1010;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1010;0;0;0;MED;0;0;0;0;1,00;30;S1,S2,S3
998640;1009;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1009;33;0;26;MED;1;16;6;23;2969,00;30;S1,S2,S3
998640;1006;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1006;0;9;0;MED;0;0;0;0;1,00;30;S1,S2,S3
998640;1002;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1002;0;0;0;MED;1;0;0;1;2901,00;30;S1,S2,S3
998640;1006;Mafra;ACTEMRA 400MG/20ML FRA (G);ROCHE;Nacional 12%;Ativo;B;B.O. Parcial;BYANCA;1001;0;9;0;MED;3;0;0;3;3163,33;30;S1,S2,S3
998803;1024;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;7;0;0;7;9,57;30;S1,S2,S3
998803;1023;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;2;0;0;2;9,50;30;S1,S2,S3
998803;1010;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1010;0;0;8;MED;0;0;0;0;1,00;30;S1,S2,S3
998803;1009;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009;0;0;0;MED;45;0;0;45;9,62;30;S1,S2,S3
998803;1003;Mafra;KIT HEMCIBRA;ROCHE;Nacional 12%;Ativo;C;Não;BYANCA;1009->1003;0;0;0;MED;8;0;0;8;9,88;30;S1,S2,S3
998824;1023;Mafra;EVRYSDI 0,75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1023;0;1;0;MED;0;0;0;0;1,00;30;S1,S2,S3
998824;1021;Mafra;EVRYSDI 0,75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1021;2;2;1;MED;1;0;0;1;54478,00;30;S1,S2,S3
998824;1009;Mafra;EVRYSDI 0,75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1009;30;11;21;MED;5;2;0;7;54042,80;30;S1,S2,S3
998824;1006;Mafra;EVRYSDI 0,75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1006;8;0;0;MED;0;4;0;4;1,00;30;S1,S2,S3
